"PLAYER_1_ID","PLAYER_2_ID","VEZES"
"1103908199","297442852","1"
"882850834","191870832","1"
"913900760","250570612","1"
"129468420","33785124","1"
"236813815","76135608","1"
"214581979","177595677","1"
"319445204","111623159","1"
"243531811","189659495","1"
"469810625","100139846","1"
"204088809","69625455","1"
"469780631","139015003","1"
"403076394","196726162","1"
"1182546532","184806271","1"
"367027094","123465339","1"
"299606937","86126117","1"
"86737248","31937292","1"
"430454767","243218344","1"
"959140666","909502888","1"
"1218009810","148962882","1"
"201788129","115649635","1"
"311649654","159888452","1"
"373968842","209540154","1"
"902594387","345412263","1"
"1144025017","141194830","1"
"114429308","104487857","1"
"346632818","120644052","1"
"143449421","12726629","1"
"895286372","193883547","1"
"120861879","111451016","1"
"286804602","122288374","1"
"143328344","125794069","1"
"881486785","91615583","1"
"1141957290","168332072","1"
"1016397907","25490355","1"
"419029034","100325537","1"
"100263912","71755947","1"
"173488190","79179329","1"
"127828203","122052943","1"
"163629050","104384128","1"
"867368026","117927650","1"
"289599918","131578294","1"
"154130206","79360298","1"
"119027997","79565641","1"
"206895246","197321884","1"
"350102716","323717899","1"
"250803860","136651235","1"
"114542819","56011349","1"
"1258371717","285140920","1"
"1079877284","189646839","1"
"1128336254","355375507","1"
"297580791","114071532","1"
"336455286","164697485","1"
"493303970","124068389","1"
"179238953","122417381","1"
"484767101","121979834","1"
"1207296070","452449635","1"
"188065091","113965762","1"
"283335860","220513297","1"
"233596014","157799567","1"
"193416523","176202186","1"
"316384596","297203889","1"
"340327838","143738818","1"
"340308049","306553877","1"
"968186802","265085784","1"
"154285394","111184123","1"
"325730585","87432163","1"
"180391343","89707961","1"
"171337366","123310530","1"
"214395994","154066685","1"
"489768343","371167397","1"
"436464116","239774051","1"
"181781323","86792154","1"
"1102496849","121845794","1"
"183045289","111703419","1"
"886344503","464527947","1"
"860530970","215253815","1"
"290747340","253098051","1"
"850322252","253523907","1"
"327136535","134615073","1"
"96328004","76787391","1"
"861016957","124494297","1"
"113369276","100714299","1"
"157292739","654950","1"
"1018283613","108722368","1"
"106846410","54214033","1"
"1152681114","84733794","1"
"331571378","111757435","1"
"853642893","239713015","1"
"252709789","250058248","1"
"477862889","76356823","1"
"170775869","140061613","1"
"200045657","155707210","1"
"342184808","68215930","1"
"283862942","67990000","1"
"347909619","310767012","1"
"159325232","135435333","1"
"284366796","196680796","1"
"316862444","112914548","1"
"1100150864","346090600","1"
"390229868","75595780","1"
"317653562","110016785","1"
"251523872","191860027","1"
"132858743","38392496","1"
"998497338","199971607","1"
"373749265","326644239","1"
"1051609352","336668200","1"
"155749877","96128374","1"
"1195224807","396939305","1"
"1181785619","272161232","1"
"1014832866","33571014","1"
"366130160","126825493","1"
"230613622","199856605","1"
"445430879","248131239","1"
"411056696","175763809","1"
"307742799","197377177","1"
"473233379","127465903","1"
"1122657524","188662945","1"
"291766872","207467910","1"
"232787267","180380224","1"
"445503584","156158608","1"
"870903943","85319128","1"
"1170130179","107029204","1"
"208372353","93597844","1"
"1046574337","318952213","1"
"904056438","332660203","1"
"319596057","112386352","1"
"283804696","68222801","1"
"148570081","139526564","1"
"343653413","139146692","1"
"298129946","217830681","1"
"303060414","218668095","1"
"1257768065","1197896356","1"
"235591418","120583677","1"
"374587371","139444432","1"
"222136685","108222993","1"
"120765471","74659465","1"
"128375978","45696437","1"
"187896789","126130048","1"
"881552646","395168404","1"
"791028060","92009515","1"
"89753868","12543453","1"
"871009375","125959890","1"
"128818168","92871502","1"
"1100863522","401003065","1"
"906578038","298334221","1"
"370968532","129207210","1"
"164538886","109471648","1"
"891386877","332987063","1"
"152329652","123643280","1"
"1036929861","131653887","1"
"107043712","101575134","1"
"933764912","103167887","1"
"318527860","137242964","1"
"249110153","166480842","1"
"274985480","40808298","1"
"33886962","21869334","1"
"924148704","922347076","1"
"171743165","84450947","1"
"156136262","138545388","1"
"1077307033","99520993","1"
"170990959","52784631","1"
"229420757","163041948","1"
"968598226","254756605","1"
"456585450","164155926","1"
"314972815","136365851","1"
"136461157","130403632","1"
"1244467759","1225312958","1"
"168003325","148219326","1"
"238299301","90903137","1"
"443112842","311732924","1"
"293490329","66681324","1"
"440026177","148355733","1"
"902925943","441105932","1"
"1159306128","148383750","1"
"169761160","157165311","1"
"307086814","116000918","1"
"862668769","158288439","1"
"365657628","192067862","1"
"905251293","117427384","1"
"386403048","293383253","1"
"382771281","131699858","1"
"110548122","82591704","1"
"339310463","36800030","1"
"1024048326","416227971","1"
"1050964295","116868840","1"
"1059272251","367684956","1"
"412046216","63693047","1"
"481793490","61331963","1"
"408296134","162381964","1"
"284872018","160506264","1"
"909931422","206634577","1"
"345128148","183476445","1"
"376271512","118824482","1"
"128053796","100707375","1"
"97841975","65768163","1"
"415920927","198118861","1"
"861016957","78619238","1"
"163004410","99303242","1"
"93534825","125913","1"
"450360991","35660112","1"
"1255860718","338012865","1"
"132907556","41925688","1"
"912657049","107263502","1"
"244480368","87837190","1"
"1041269257","39075712","1"
"383055845","154728924","1"
"1230562573","128795141","1"
"224640995","139444763","1"
"134156348","113575767","1"
"1132371973","1023843842","1"
"395520214","55839924","1"
"102110240","39751360","1"
"353682538","34682260","1"
"477854720","188742306","1"
"147049135","132477810","1"
"298983481","117839805","1"
"399906251","279403280","1"
"350524415","200217282","1"
"169011454","107464677","1"
"866736699","299569538","1"
"242924865","105976778","1"
"286909816","33895708","1"
"288158798","116681017","1"
"1066981574","1022541490","1"
"319292743","117201640","1"
"248945489","33632224","1"
"1079035310","359206559","1"
"1027762104","357592939","1"
"186257065","67778620","1"
"326003151","233647689","1"
"125846344","101308671","1"
"175428678","153373246","1"
"152734058","57367267","1"
"107330253","32137190","1"
"211032114","96669825","1"
"189382670","174963979","1"
"249110153","168774696","1"
"217341934","129392878","1"
"369468015","86987600","1"
"339866692","118778502","1"
"212181689","182340187","1"
"893912548","213207079","1"
"81578326","75865435","1"
"125439529","54872015","1"
"1243439315","123356471","1"
"409845596","163041948","1"
"397227671","247227011","1"
"43701015","2191108","1"
"153619225","63219400","1"
"141359796","76915462","1"
"247551984","229529795","1"
"1073332299","322549184","1"
"96669825","86834934","1"
"879292053","170662605","1"
"440545637","215876510","1"
"179069730","99220924","1"
"1245058599","1031163938","1"
"125740816","87016428","1"
"208651480","122038454","1"
"313880705","121986880","1"
"170972448","133050368","1"
"1088248612","129627525","1"
"103875293","96052767","1"
"307618707","165376021","1"
"324672866","309227526","1"
"331070705","102899116","1"
"366834667","135525745","1"
"146607126","113936445","1"
"1053937926","121483053","1"
"156456800","79981129","1"
"342314815","249062979","1"
"170781771","112091606","1"
"206792525","56720537","1"
"493759313","95862769","1"
"409761355","171551677","1"
"320516913","115100672","1"
"908618251","113846172","1"
"135515008","58940017","1"
"341963050","114019037","1"
"193861393","120140772","1"
"259405271","66681324","1"
"1025923792","156368839","1"
"373968842","320689537","1"
"309341742","297756519","1"
"133224127","126418393","1"
"73120323","36794590","1"
"1159258080","253944539","1"
"1079716930","303342334","1"
"448547215","185472679","1"
"412774174","178227805","1"
"890220901","130253765","1"
"417728022","113459800","1"
"197974135","165333146","1"
"303560788","137817303","1"
"148662570","27607791","1"
"254373961","177432111","1"
"368861551","190132858","1"
"1118803412","135715420","1"
"399116019","113846172","1"
"115175810","36716620","1"
"357481342","68176587","1"
"968942205","219058667","1"
"1011830121","184590167","1"
"382197198","132915998","1"
"340602455","158491272","1"
"1082202948","124105173","1"
"298018138","144292135","1"
"150106835","54335367","1"
"34919449","27086862","1"
"1011965079","113690829","1"
"1192250701","151495364","1"
"115030683","42198609","1"
"207283828","118101720","1"
"208249003","171608679","1"
"1098971308","87351882","1"
"352721675","302430409","1"
"421434519","170590408","1"
"1134501020","113936445","1"
"213372422","49810535","1"
"373889167","275580370","1"
"412713025","123238213","1"
"354152716","139710128","1"
"197094587","184538197","1"
"300150953","113629873","1"
"98382103","84086112","1"
"997875318","218795747","1"
"274985480","66957366","1"
"76468007","34007413","1"
"166436385","162453808","1"
"309209397","220332486","1"
"205130610","181443683","1"
"157224755","119023622","1"
"276771700","67879976","1"
"479919195","33845296","1"
"317685190","283296828","1"
"400810754","225149430","1"
"231262785","206930255","1"
"361950069","127761416","1"
"340481780","212105134","1"
"402086305","350102716","1"
"131953488","108595339","1"
"1136083617","319942068","1"
"133456557","88214588","1"
"315582031","129014692","1"
"136506524","114448477","1"
"238801737","43411783","1"
"116128307","21869334","1"
"319090449","33819701","1"
"1258371717","197847338","1"
"57751926","36768252","1"
"852869178","127842369","1"
"478112983","67686718","1"
"186072070","120765068","1"
"369718895","177383364","1"
"341388592","313493115","1"
"307632590","145874778","1"
"455520195","103986864","1"
"1197471449","128129799","1"
"200274083","160750483","1"
"408940429","241630498","1"
"206732367","118354369","1"
"340986918","260343480","1"
"363230416","96262692","1"
"136991517","32632439","1"
"1194700702","415742773","1"
"415703044","285548252","1"
"182930714","157526323","1"
"140796977","82173247","1"
"869855884","115712104","1"
"215253815","191568821","1"
"115542638","78822413","1"
"403644724","131004948","1"
"912657049","70956762","1"
"347533283","316535525","1"
"116505989","36768840","1"
"1243299256","72058395","1"
"172052953","149427739","1"
"303506758","211713003","1"
"867368026","313880705","1"
"355703419","126569055","1"
"85227994","19938650","1"
"207314527","131174891","1"
"866102944","337238541","1"
"188036884","126505986","1"
"386767788","103097755","1"
"213274845","158545066","1"
"385960988","179161101","1"
"1225153521","191749443","1"
"918683315","144582597","1"
"134444935","72058395","1"
"292242420","138724584","1"
"146364811","83109793","1"
"230637174","186871596","1"
"323650308","96739826","1"
"242924865","128980122","1"
"296051226","203890259","1"
"187794958","79676351","1"
"190473759","149397937","1"
"106506334","50797320","1"
"849169460","124765491","1"
"242741532","104320283","1"
"193669669","134931718","1"
"394093692","60150910","1"
"171398615","138123883","1"
"856458746","88524350","1"
"1053937926","201699274","1"
"208217207","89822494","1"
"262576636","134961668","1"
"132397754","123855619","1"
"140729770","88188913","1"
"163485516","117943629","1"
"385254537","132903669","1"
"360591174","337266193","1"
"436372726","177661375","1"
"343805405","204493262","1"
"327680443","135776748","1"
"184749737","170277148","1"
"330850618","223295883","1"
"164929125","31773019","1"
"204844350","129893653","1"
"276587756","133875460","1"
"119470067","80935212","1"
"94908395","36123173","1"
"338947765","163846061","1"
"334047685","160821435","1"
"201358922","116110503","1"
"442253019","88105725","1"
"252262004","93611922","1"
"435276709","133650057","1"
"131682013","49640159","1"
"842974729","137757836","1"
"487576530","130308406","1"
"196999761","60534742","1"
"354573804","307535889","1"
"178171285","108133017","1"
"301861577","206352720","1"
"304783835","36202015","1"
"223542765","162545647","1"
"873943796","110752801","1"
"171064719","133270355","1"
"863868500","393071488","1"
"1057014950","356986774","1"
"845486196","133695909","1"
"399308405","204220295","1"
"184453547","114971645","1"
"916801751","879439275","1"
"351474219","109497473","1"
"167686197","117090636","1"
"385593612","205360964","1"
"153230256","16033108","1"
"1031790402","235468477","1"
"189131723","120484392","1"
"1083414009","62969494","1"
"358751680","142763394","1"
"417263313","132125811","1"
"1106146837","63943481","1"
"366130160","138491317","1"
"919017989","126933291","1"
"255295081","202027280","1"
"36004914","30727610","1"
"301794089","81698259","1"
"420241937","180887484","1"
"426186221","207640601","1"
"203562071","91001155","1"
"242996247","159600901","1"
"277448180","102221635","1"
"1051637031","229969943","1"
"362812171","252096892","1"
"164210624","131510162","1"
"94865271","37656682","1"
"201677344","66000366","1"
"392148490","140309657","1"
"314676174","87038436","1"
"867293961","115833280","1"
"384403076","160806358","1"
"406693584","121359529","1"
"211490909","67701911","1"
"487168543","437868057","1"
"409722793","313453157","1"
"363612797","332987063","1"
"1057153477","346466560","1"
"334123274","204222377","1"
"117910898","75005714","1"
"925390956","136202956","1"
"347533283","236778342","1"
"209788795","129511422","1"
"194131264","146771237","1"
"887013666","396598472","1"
"951509114","162910498","1"
"439789850","206341571","1"
"193809709","17540984","1"
"293184172","281365784","1"
"94140486","86732631","1"
"322415121","198469599","1"
"896948318","189680781","1"
"1182451788","414760608","1"
"322281653","86215175","1"
"394057467","208140174","1"
"195140275","139609159","1"
"395148948","71150599","1"
"1013148349","160043796","1"
"1024228309","178913581","1"
"353055951","225811175","1"
"331571378","85412457","1"
"423559180","164888196","1"
"1058911731","1025111948","1"
"366857374","135018709","1"
"1042585146","146853621","1"
"1003563916","97434123","1"
"157999265","109497473","1"
"1043423171","39020383","1"
"203637283","175439303","1"
"69122244","36282440","1"
"422600258","116626952","1"
"138244120","137915679","1"
"145451222","142036507","1"
"166515255","108366689","1"
"202509563","175336597","1"
"173054955","157490843","1"
"184767471","175887910","1"
"297738975","136365851","1"
"397197508","286500962","1"
"388279398","316809156","1"
"801877218","258347203","1"
"352209086","138096928","1"
"873290100","376908567","1"
"271162768","85388212","1"
"317906368","86975973","1"
"1123461457","1037795160","1"
"226807123","61416219","1"
"362045715","102645470","1"
"1118646306","293743630","1"
"178486578","154130206","1"
"118521990","104165363","1"
"459042369","187934285","1"
"864779119","197791168","1"
"98116189","83941104","1"
"844913451","110425599","1"
"1036281459","91265096","1"
"95464677","64098426","1"
"204393141","172127308","1"
"188204619","56818980","1"
"205429843","158077484","1"
"256919923","92871502","1"
"162055446","123871891","1"
"172969275","49915419","1"
"1107376345","116071932","1"
"363897827","145500106","1"
"389352181","189377694","1"
"455498052","284438800","1"
"1084118057","114085719","1"
"232346870","175224453","1"
"969418239","169305711","1"
"1117488705","135839346","1"
"220597599","109339088","1"
"140204187","117982603","1"
"156179534","139104988","1"
"318797401","316517257","1"
"1020754119","328163390","1"
"420886364","137907242","1"
"316540645","104344222","1"
"205944542","96246648","1"
"1126819227","970797718","1"
"250771815","214781155","1"
"913334981","129174146","1"
"262695060","90134130","1"
"797692816","189751791","1"
"147326075","111703419","1"
"366738802","335892368","1"
"314098747","256195901","1"
"302568896","50470435","1"
"1041712726","194345968","1"
"163176643","23120069","1"
"1068590236","189780354","1"
"1033916601","490224129","1"
"141665263","76818040","1"
"139110459","101884227","1"
"1106038302","301861577","1"
"222387683","195863004","1"
"195792197","90105087","1"
"178486578","166582118","1"
"205015761","105115944","1"
"930235648","201696632","1"
"194903630","158086407","1"
"1033412001","38529531","1"
"117591780","61043423","1"
"1120695806","178894519","1"
"318951082","96467431","1"
"396248410","149396120","1"
"246144448","216344126","1"
"149274576","106350157","1"
"89444405","20302357","1"
"179729062","133897822","1"
"196870508","123065455","1"
"374598527","316570659","1"
"1217353050","236300959","1"
"113725442","101863496","1"
"390771119","63077459","1"
"1141969303","318431039","1"
"235919599","131316632","1"
"892898539","123727893","1"
"379800104","195954100","1"
"179963670","43197652","1"
"927734249","169860439","1"
"1218833980","170469195","1"
"336593839","173968992","1"
"169328618","63685435","1"
"330202515","107924407","1"
"201304140","164339546","1"
"428141375","138839028","1"
"233407707","175893009","1"
"348339612","98339508","1"
"381767577","23827","1"
"309030330","59356949","1"
"299727727","157355563","1"
"125544484","89629760","1"
"96412897","46303583","1"
"1192309534","78106620","1"
"847311740","419398813","1"
"300358857","111510603","1"
"207937329","94370228","1"
"162488123","157120639","1"
"277214448","176707477","1"
"491131874","152082504","1"
"313701752","143197983","1"
"148767130","119131906","1"
"854213152","334954184","1"
"854172158","164782821","1"
"287251858","93547517","1"
"1084259902","86882089","1"
"493282413","148068203","1"
"365788455","126736629","1"
"188329622","139385983","1"
"310708726","29674470","1"
"448119919","264910656","1"
"1073973460","163475205","1"
"293690487","69062197","1"
"890158986","146853621","1"
"398905794","179739186","1"
"204243568","116667688","1"
"1095271097","453192785","1"
"174816849","109688015","1"
"377102752","168357467","1"
"370769778","131174891","1"
"208280603","147560824","1"
"250980595","164072273","1"
"1006396953","118072248","1"
"127590888","97428904","1"
"328144337","312302706","1"
"118207578","86845916","1"
"191959116","140117902","1"
"205360964","128886663","1"
"341957143","209295353","1"
"1085112835","256262761","1"
"114395549","113399492","1"
"1155451302","161715629","1"
"445696269","72656935","1"
"881544842","112098821","1"
"878398383","841995920","1"
"1072960422","219979699","1"
"237199025","46303583","1"
"134535389","103333388","1"
"1151773988","289016180","1"
"1219648698","188204619","1"
"346090600","5201978","1"
"1115091175","387175621","1"
"198210947","98682359","1"
"959913929","359671623","1"
"1008507348","116351018","1"
"208755236","110106238","1"
"443216173","410307654","1"
"302488951","215084919","1"
"439789850","197953212","1"
"373414008","81185371","1"
"67029306","60072670","1"
"164849345","90935174","1"
"248750719","134370181","1"
"879600052","290810906","1"
"1107376345","164044449","1"
"348781186","205695784","1"
"361536010","153639349","1"
"493282413","474437564","1"
"1027586188","381593595","1"
"448496874","254142620","1"
"452661016","63319307","1"
"371552927","111878067","1"
"60406643","12406280","1"
"148639220","122507370","1"
"258754155","424449","1"
"205898230","94536750","1"
"874534567","326992576","1"
"1046225513","228578883","1"
"1126583553","250523101","1"
"91317419","64606282","1"
"370968532","40996435","1"
"295094691","136222275","1"
"118658951","94087081","1"
"151491940","126020068","1"
"1204778334","279169698","1"
"150530157","108125139","1"
"167739018","161853009","1"
"171164655","126961432","1"
"423546104","350629634","1"
"457444324","170299507","1"
"129022946","123814066","1"
"390005947","317877868","1"
"245450483","173959590","1"
"1044710059","418492000","1"
"219403197","114908468","1"
"1064848331","276484996","1"
"173803803","55764695","1"
"412277043","366130160","1"
"76834204","63943481","1"
"363938559","112583740","1"
"1171640535","21608218","1"
"302755680","141673568","1"
"100799282","74821143","1"
"372784565","185370682","1"
"434597265","216185998","1"
"314673722","259277857","1"
"490919123","89406364","1"
"138560857","126262115","1"
"934837171","379717244","1"
"110096483","47834371","1"
"199999698","197502912","1"
"110247823","103436004","1"
"134465102","71957957","1"
"385226500","285292476","1"
"179864320","86844472","1"
"396688034","139175839","1"
"124033825","123025472","1"
"1066981574","862241093","1"
"123995681","64045891","1"
"242828766","108366689","1"
"403494561","328644","1"
"1166596564","107716761","1"
"241697964","83587186","1"
"255384331","163085043","1"
"380399401","133270355","1"
"1079301302","99565377","1"
"344085011","183177471","1"
"879600052","244477056","1"
"154466557","73849437","1"
"102354706","100199969","1"
"173371819","155467162","1"
"166925938","91507075","1"
"399787641","68581546","1"
"86812290","15980436","1"
"871706060","120550813","1"
"445756352","173292815","1"
"162974110","139630388","1"
"1059650438","18058269","1"
"1022810156","177198084","1"
"347996320","231665145","1"
"318211198","177337880","1"
"344721606","175763809","1"
"279403280","175569515","1"
"211288878","115515083","1"
"210437857","195046425","1"
"290969098","241440298","1"
"163113338","42122118","1"
"917739110","142396168","1"
"294329395","180852531","1"
"257137413","124533691","1"
"201093561","89865215","1"
"316685498","172140257","1"
"170886279","124646671","1"
"127828203","114844916","1"
"368848196","139429423","1"
"894116213","840954945","1"
"151197123","85286587","1"
"185996267","109221881","1"
"166951672","79633767","1"
"356389475","121554803","1"
"324909451","114395549","1"
"390012791","107557386","1"
"97758803","65922406","1"
"191431113","32098840","1"
"176989627","108720082","1"
"1082202948","2274364","1"
"1189454184","175797728","1"
"414685075","229680813","1"
"344758462","318734970","1"
"144705834","24175975","1"
"1043532422","79412036","1"
"106979332","75063552","1"
"289338950","247213827","1"
"923012107","896240680","1"
"397679877","277708212","1"
"344327263","160922118","1"
"182101897","74102771","1"
"1144025017","186546725","1"
"156701007","107735292","1"
"245968440","148072649","1"
"296770392","200929770","1"
"295531875","124963479","1"
"114044783","61817636","1"
"419029034","139385983","1"
"369658085","189623772","1"
"1085891881","873120162","1"
"903667264","299112409","1"
"80935212","63362375","1"
"135401313","49489117","1"
"968970652","280436668","1"
"80488071","69883642","1"
"1128178686","221390307","1"
"236145800","122797358","1"
"1025198234","55588609","1"
"220959794","121835418","1"
"150430172","90449925","1"
"113591348","86818653","1"
"451806768","113131995","1"
"904839538","104764637","1"
"352806280","123647540","1"
"227860711","134006198","1"
"863868500","380030330","1"
"904648070","59057783","1"
"164821903","135301984","1"
"443988722","398548581","1"
"403346258","128789190","1"
"336966026","225149430","1"
"418607984","138086185","1"
"478764188","393464513","1"
"121533863","97174146","1"
"305546649","183473204","1"
"111707403","71427431","1"
"435421755","147176601","1"
"894068001","80593601","1"
"303506758","82280007","1"
"246361712","122249778","1"
"159078804","142944472","1"
"117645128","113391629","1"
"325418803","151362202","1"
"313161432","40672672","1"
"921044804","114237581","1"
"875653270","285300642","1"
"430064871","166111700","1"
"1150570602","70206713","1"
"312413859","71056403","1"
"1137187362","315152306","1"
"1095271097","124792176","1"
"468795962","110623954","1"
"129723111","107614175","1"
"475127995","374983477","1"
"298446731","151584771","1"
"225602000","128856492","1"
"1160286770","240340431","1"
"452708398","260097097","1"
"169600723","152309327","1"
"303661726","61223102","1"
"345624745","48610666","1"
"1125164552","172746474","1"
"339732749","102811981","1"
"187080399","140166867","1"
"186170930","80476630","1"
"116128307","98547119","1"
"355703313","108354008","1"
"1164259271","319568079","1"
"995586064","214462454","1"
"180708648","123847186","1"
"404913320","251324819","1"
"343330914","243123726","1"
"479035923","130302358","1"
"493683673","109218471","1"
"200058349","132377133","1"
"324563799","188222055","1"
"371123971","325388433","1"
"836185424","172590402","1"
"283933916","237429579","1"
"461119735","142083086","1"
"474477368","104173104","1"
"443834372","99246461","1"
"477854720","238157305","1"
"186675260","122645177","1"
